"Gene.name","Length"
"Fam174a",21661
"Plpp3",75417
"Gm14116",804
"Acot12",44636
"Gm43244",1284
"Gm2260",9406
"Tmem199",5117
"Gm13373",9034
"Gm5353",792
"Olfr1102",5220
"Gm47767",2673
"Nkx2-2",16697
"Gm15427",530
"Gm47765",1268
"Cbx3-ps7",551
"Actn1",92824
"Hipk4",7908
"Lrrc38",21275
"Gm39317",13056
"Utp20",80197
"Tmem256",1104
"Vmn2r-ps65",219
"Gm15873",4039
"Gm15509",3496
"Gm19241",907
"Gm44959",230
"Gm37642",1734
"Gm43497",2315
"Spaar",29428
"St8sia4",79889
"Gm45494",4439
"A1cf",79809
"1700007P06Rik",2714
"Gm43496",3000
"Gm6210",1941
"Cfap300",21151
"6430503K07Rik",983
"Klf8",158666
"Nrsn1",18462
"4833422C13Rik",40207
"Gm14110",1525
"Ppp1r26",8708
"Gm27003",7889
"Gm14113",975
"Kcnj1",26704
"Gm14115",481
"Pmvk",14472
"Gm28983",613
"Gm47255",486
"Gm29111",695
"Uchl5",30194
"Ssbp2",243146
"Cbl",91073
"Cyp2w1",4416
"Gm28110",314
"Tas2r108",1012
"Gm48651",75186
"Gm28109",3340
"Olfr269-ps1",301
"Gm37569",1721
"Eps8",177631
"Gm5580",1361
"Gm28108",3236
"Desi1",41339
"Arfgef1",95099
"Olfr159",959
"Sypl2",15176
"Gabrp",28178
"Krt75",10559
"Xkr7",23923
"Ptges3-ps",479
"1700007K13Rik",4331
"Gm28985",1541
"Gm45702",1218
"Wasf3",88630
"Ptprtos",3132
"Ltn1",55961
"Gm10275",634
"Nat8f2",3736
"Ptprt",1139157
"A130071D04Rik",5863
"Gm8129",212
"Gm27201",8545
"Rps2-ps3",831
"Gm20810",695
"Gm38346",2638
"Anp32b-ps1",757
"CT010437.1",456
"Gm37082",1926
"Gm35702",510
"CT010437.2",46220
"Gm37474",1813
"Gm42468",8667
"Gli2",219487
"Gins3",11607
"Prss37",4684
"Gm15054",280
"Fli1",120657
"Gm5250",320
"Gm30674",730
"Gm29808",467
"Gm3318",1182
"Dnd1-ps",963
"Gm28107",695
"Gm29283",9824
"1700094M24Rik",7635
"Thbs2",28735
"Gm8999",968
"4933439N06Rik",1364
"B020014A21Rik",8102
"Gm45069",771
"9130024F11Rik",78672
"Gm20811",19038
"Pramel1",5732
"Gm9001",398
"9230019H11Rik",9705
"Gm48140",12773
"Gm43309",635
"Gm47766",1114
"Gm44113",6937
"Gm5995",1272
"Elob",4398
"Gm42476",820
"Myo5c",73431
"Gm44028",4147
"Cpne3",50854
"Wnt7a",47382
"Satb2",184669
"Armc10",16881
"Psmb4",2868
"Gm18523",790
"9430031K09Rik",924
"Lmbr1l",14314
"Slc12a9",19039
"Pafah1b2",49831
"Zc3h14",40789
"Pdgfc",177624
"Gm12722",492
"Gm38292",3044
"Gm28106",614
"Gm12723",450
"Gm5664",5204
"Gm12726",600
"Gm28725",2363
"Gm28105",693
"Nphs1",28908
"Gm18877",538
"Gm8155",1611
"Nlrp9b",81841
"Gm16000",3029
"Gm5476",1209
"Srrm2",34209
"Gm13045",1069
"F830002E08Rik",1958
"Gm3940",431
"Vps39",36676
"Dcun1d4",79794
"Gm31812",5630
"Prdm14",13706
"Gm8215",989
"Rps6ka6",149767
"4930598F16Rik",15334
"Pax1",31370
"Gm44126",513
"Gm44163",474
"Zfp286",36885
"Gm44434",3744
"Hibadh",94161
"Gm44166",1442
"Gm9008",2352
"Gm15936",459
"Slc5a1",58651
"AI646519",5339
"Gm7849",1115
"Zfp667",21304
"Plscr3",5682
"Gm9022",1395
"Skida1",8375
"Eif3l",19226
"Gm9780",15429
"Gm12501",528
"Gm44445",2682
"Gm4081",1837
"Gm40123",13460
"Gm6934",1904
"AC154218.2",37449
"Tpi-rs8",707
"Gm18204",7239
"Gm3222",989
"Gm5477",1764
"Olfr29-ps1",962
"Mrpl54",2221
"AC154218.1",185
"Gm7332",453
"Gm12492",1359
"Gm6334",227
"Gm46311",202
"Gm11349",1115
"Afap1l2",95867
"Dock5",181307
"Shcbp1",43591
"Gm11350",869
"Gm49426",110
"1700010K24Rik",8076
"Pcsk1n",4588
"Psma5",23048
"Tas2r106",926
"Kdm3b",61613
"Malt1",47861
"Cavin1",14154
"5830462O15Rik",1654
"Zfp286os",4318
"Tas2r104",908
"Tcirg1",11083
"Pramef8",8665
"Eras",4331
"Gm31513",3611
"Wsb2-ps",1216
"Gm6367",37910
"Gm19327",3270
"Mpp3",28809
"Gm27194",2935
"Elmsan1",69705
"Gm37593",3253
"Fer1l6",155044
"Gm6445",1272
"Gm15734",1800
"Gm29231",8913
"Vmn1r239-ps",959
"5033423K11Rik",1473
"AC122821.1",286
"Nat8f4",5833
"Gm5390",1229
"4930412M03Rik",3011
"Gm11847",1118
"Gm19219",723
"Gm14656",501
"Gm47192",186
"Gm16411",1099
"Tnk1",7725
"1700101O22Rik",8291
"Gm39363",13087
"Srebf1",23492
"Olfr214",6376
"Gm43569",9690
"Gm42661",2731
"Gm29170",3665
"Nle1",7643
"Mau2",26611
"Fnbp1l",80996
"Olfr1103-ps1",936
"Aldob",13551
"Vmn2r-ps66",17862
"Gm43523",2877
"Gm44106",1598
"Vmn2r-ps67",384
"Gm43519",1871
"4930471C06Rik",1992
"Rpl13-ps3",623
"Gm4128",17719
"Gm48447",27763
"Gm6390",588
"Sema3e",231413
"Olfr1104",6377
"Synpr",331560
"Urod",4448
"Gm10646",7301
"Tjp3",18374
"Gnpnat1",28579
"Gm47447",1772
"Ccm2l",15780
"Col23a1",293998
"Gm20149",14595
"Pcx",111280
"Mrap2",39739
"Ahi1",127882
"Smdt1",10132
"3110082I17Rik",100788
"4933402E13Rik",8579
"Aff1",162948
"Gm48215",20200
"Shisal2b",18610
"C130050O18Rik",10343
"Olfr215",4111
"Gm11351",65260
"Gm15304",2639
"Pstpip1",38926
"Gm18358",2391
"Olfr998",2945
"Gm232",6144
"Gm7511",449
"Gm8767",1069
"2700097O09Rik",34449
"Olfr1105",5271
"Gm37300",279
"Gm18485",1113
"Gm26673",22917
"Gper1",4649
"Pheta2",6801
"Gm2829",498
"Kcna6",32345
"Cfhr3",76116
"Gm5414",4160
"Fndc8",8677
"Olfr1106",5462
"Olfr156",3763
"Zfp422",4983
"Nphs1os",3427
"Gm16379",347
"Gm16302",2222
"Rps12-ps4",396
"Gm42596",1957
"Gm31456",19222
"Gpr146",18718
"Gm4938",396
"Fbrsl1",86749
"Epsti1",98418
"Gm7939",2258
"Oat-rs1",1310
"Gm15913",1202
"Gm46350",414
"Vmn2r67",29031
"Gm14715",14096
"Rgs7bp",109026
"Tas2r105",963
"Gm14679",721
"Gm11846",43184
"4931400O07Rik",821
"Gm37985",74455
"Dsc1",30687
"Saa2",2523
"Cd3g",10859
"Tas2r114",929
"Slc25a14",38881
"Tslrn1",16472
"Gm43973",209
"Gm18759",1212
"Prelp",11110
"Gm14678",481
"Gm43974",683
"Cenpw",5991
"Gm47891",474
"4933425L06Rik",39660
"Eef1d",15351
"Gm6035",1216
"Gm28984",527
"Olfr1107",7146
"Prb3-ps",1110
"Gm6013",698
"Gm15851",8291
"Gm6909",6403
"Gm47892",195
"Gm28987",2279
"Gm37012",1077
"Optc",10800
"Gm19276",20422
"Vmn2r-ps68",860
"Gm12728",4842
"Apba3",6286
"Gm7094",503
"Gm16513",12718
"Gm12729",16354
"Alg1",11291
"Rnf122",19662
"Gja10",5800
"Gm6408",2739
"Gm12727",358
"Gm49340",26172
"A930015P04Rik",771
"Spock2",28979
"Gm42994",2548
"Eny2",10214
"Psmd7",8083
"Olfr20",5168
"Gm5544",36845
"Gm17779",393
"Pdcd7",13539
"Ercc4",40933
"Ipo7",38335
"Igkv2-107",654
"Nrg3",1104136
"Spata22",16303
"Styx",71727
"Pde9a",90076
"Atp7a",97650
"Gm42820",3062
"Necab3",14491
"Notch2",136834
"Defa-ps17",170
"Gm28104",3348
"Lrrc4b",34333
"Gm48097",168
"Defa20",979
"Olfr1108-ps1",120
"Defa32",980
"Olfr1109",4813
"Gm10826",3303
"1700080G11Rik",1263
"Slc5a8",43523
"Gm16160",2310
"Csrnp3",185779
"Trcg1",13308
"Eef2kmt",11831
"Tmem81",2409
"Gm37266",2286
"Lysmd3",15208
"Vangl1",51110
"Vmn2r68",16645
"Ndufa9",27415
"Gm37176",4050
"Nudcd1",55144
"Rnf185",36381
"AC161258.2",82530
"Gm20642",30359
"Gm18290",843
"Gm15069",371
"Gm15068",371
"Nrg3os",60492
"Gm20414",645
"Tprkb",18419
"Gm20641",10262
"Defa37",963
"AC161258.1",602
"Rpusd3",4021
"Gm20415",1451
"Gm19585",177561
"Gm7155",1670
"Vmn2r-ps69",38938
"Gm8692",437
"Gm15311",786
"AA474408",3338
"Gm14710",9274
"Rai1",94184
"Defa28",955
"Olfr259",9989
"CT033752.2",22015
"Zfp143",34177
"Gm18636",1065
"Gm33472",17068
"CT033752.1",37865
"Gm46231",313
"Gm9689",9921
"Gm42819",5120
"Hck",42973
"AC121600.1",9190
"Gm41162",21103
"Pth2r",107188
"Gm29742",384
"Col7a1",31289
"Gm21841",695
"Gm27217",9679
"Gm39481",3875
"Gm19299",80358
"Nectin3",110819
"Gm28668",3239
"Gpr83",10579
"Gm7150",980
"Gm20869",26183
"Nek11",233368
"Gm13633",897
"Ect2",56656
"Lpin2",67257
"Ubqln2",3343
"Gm28481",314
"Cntn2",33829
"Gm28485",3239
"Gm48453",2982
"Ank3",628665
"Gm15983",34835
"Scgb2a2",5246
"Gm28482",10397
"Gm42573",477
"1700018A23Rik",2800
"Gm9139",699
"Gm48320",473
"Gm48321",90771
"Gm44178",2929
"Cped1",270488
"Gm32828",335764
"Tmem246",13370
"Thrb",377829
"Adam30",3539
"Gm6370",2769
"Gm5397",2634
"Lrfn4",3882
"Acer2",60426
"Ybx1",16623
"Atp6v0a1",54267
"Gm14711",1121
"Gm9771",1136
"Triqk",76715
"Gm14677",485
"Gm14707",582
"Poldip2",10543
"Gm20870",26183
"Gm6667",22230
"Gm14717",14408
"Sms-ps",1100
"Gm28103",6720
"A630031M04Rik",25401
"Gm8244",263
"Il18r1",35302
"Gm6754",912
"1700112K13Rik",1535
"H60c",11563
"1700003F12Rik",2918
"Gm14659",1840
"Cd3d",5553
"Gm14657",301
"Gm8260",352
"CK137956",43359
"Gm6760",793
"Wwp1",100690
"Gm9144",1007
"Gm18337",5761
"Gm18387",701
"Gm1627",9776
"Gm45294",2101
"Cts7",5736
"Actl10",1500
"Gm45289",2576
"Gm18970",937
"Gm45293",1811
"Spon2",20271
"Mrps2",3112
"Gm45427",1252
"Gm45292",2206
"Gm45290",3889
"Gm3235",8281
"8430429K09Rik",27466
"Fto",354914
"Gm44280",3110
"Ankar",57599
"Gm20643",3667
"Nup155",51974
"Gm15619",15403
"Cldn34b3",3434
"Gm37582",1408
"Gm3952",52731
"Edc4",14027
"Aste1",16837
"Gm13617",9771
"Ccdc7a",331282
"Gm13619",8211
"Gm28927",271
"Wdr27",124639
"Gm14712",771
"Gm11945",475
"Gm10424",4275
"Gm28925",167
"Fmod",11023
"AC139579.1",1676
"Gm28926",679
"Nepro",12983
"Magea7-ps",959
"Pgap2",28359
"Gsk3a",9593
"1700109I08Rik",29630
"Eml5",114679
"Tssk4",2355
"Msantd1",15827
"Ablim2",127093
"Gm14709",303
"Gm28923",321
"Gm13632",6579
"Gm35389",225
"Gm49068",422
"4930449I24Rik",2784
"Gm15166",384
"Grin1os",7705
"Cldn34b4",4629
"Cypt3",836
"Htt",150794
"Chst3",37728
"Vmn2r69",22094
"Plin1",12685
"Gm7393",738
"Gm14109",308
"Gm28102",26179
"Gm14107",329
"Med28",9047
"Gtpbp8",9595
"Rnf180",164814
"Tmem254c",3436
"Gm30437",1200
"Gm13733",534
"Gm18703",332
"Olfr1110",6627
"4930471M09Rik",12604
"Slc6a19os",10027
"Gm4575",1001
"Gm18359",5060
"Gm44578",3834
"Cdc42bpb",84742
"Dnajc1",197176
"Slc6a19",25120
"Ppp1r14c",98918
"Olfr157",9659
"Gm15312",270
"Olfr155",6030
"Gm19667",9674
"Mak16",9301
"Gm7861",1133
"Lama4",144673
"Gm28922",307
"Gm8940",218
"Gm19014",1188
"Gm12353",45679
"9430021M05Rik",5946
"D430020J02Rik",3263
"Eif1-ps1",329
"Gm4817",1410
"Gm3402",2779
"Rmdn1",31770
"Gm15314",1886
"Gm5793",629
"Vmn1r91",923
"Cldn34d",20314
"Defa26",789
"Ephb2",188449
"Gm49262",831
"Gm15313",1307
"Gm6704",224
"Gm48028",273
"Igkv11-106",468
"9130221H12Rik",1576
"Gm18035",588
"Gm5979",570
"Gm16442",923
"Igkv2-105",794
"Hspd1-ps4",1667
"Gm45819",1750
"1700017B05Rik",9495
"Gm5310",1510
"Wee1",21240
"Best1",16459
"3830417A13Rik",5230
"Gm12731",267
"Gm12724",48810
"Ncapg2",58329
"Tti2",14387
"Klf1",3363
"Gm10385",4846
"Gm46515",62896
"E130111B04Rik",4816
"Klhl33",8925
"Vmn1r93",965
"1600010M07Rik",152826
"Gm47680",16105
"Igkv16-104",497
"Gm27163",408
"Gm12730",986
"Cd300lg",14111
"Gm37253",1041
"Nadk2",39631
"Tcf19",4090
"Cckar",9929
"Aspdh",2367
"Srp54a",35105
"Gm45236",228
"Reck",69276
"Gm37761",2097
"AC129214.1",5218
"Gde1",17233
"1700063A18Rik",31099
"Vmn2r-ps70",301
"4831440D22Rik",25077
"Gm13350",478
"Gm18360",2694
"1810059C17Rik",2420
"Dlg1",211686
"Gm43966",611
"Gm43967",300
"Gm13349",410
"Olfr1111",3443
"Gm6468",2730
"Tax1bp1",53051
"Gm45859",213
"Kcnn3",154968
"Mllt10",157151
"Nat8f1",5533
"Epn3",10375
"Lrrc1",114047
"Gm17875",1059
"Usp24",125109
"Ubap1l",19336
"Gm14106",437
"Gm28986",1125
"Igdcc4",36454
"Gm29171",485
"A530006G24Rik",6939
"Vmn2r70",20785
"Slitrk4",12111
"A230087F16Rik",9226
"Gm18996",754
"Defa17",955
"9030622O22Rik",95463
"Gm48633",38172
"Gm5121",626
"Vmn2r-ps72",906
"Cdcp2",16234
"Vmn2r71",61593
"1700129C05Rik",9853
"Gm32996",1446
"Gm3259",38006
"Gm48062",2621
"A930040O22Rik",972
"Tbl2",16103
"Gm44987",7355
"Gm48063",2516
"Gga2",34500
"Fam177a",17635
"D230049E03Rik",4250
"Naprt",3525
"Ndrg4",38139
"Gm17021",23175
"Isg20",6972
"Cxcr6",5285
"Itgb2",35456
"Gm15733",241
"Cep162",65959
"Gm14676",857
"Nrn1l",1456
"Gm49299",3363
"Gm4857",784
"9330182L06Rik",215707
"Mdp1",2629
"Gm14667",1349
"Lztfl1",23281
"Gm43346",2354
"Gm2436",8898
"Gm11352",516
"Gm8534",765
"Gm4780",2643
"Gm14673",902
"Gm43099",5240
"Gm44154",2723
"Gm12523",945
"Gm48232",2363
"Sort1",77429
"Kctd12b",11237
"Gm48233",1116
"Gm28483",695
"Erf",8200
"Reg4",14592
"Gm42467",1446
"Gm12802",9639
"Tmem248",26684
"Gm32072",2730
"Gm13610",3600
"Tmem59",22597
"Kbtbd13",2968
"Gm44960",140
"Prrc2b",83455
"Gm9457",617
"Gm13351",413
"Rassf4",40944
"Gm48340",404
"Gm7961",2641
"Gm29626",4341
"Gm42662",2693
"4930519K11Rik",4491
"Gm4956",13066
"4933427D06Rik",159348
"Vmn1r94",917
"Nptn",75715
"D5Ertd577e",28781
"Nbdy",18330
"Nmrk1",20244
"Smad2",64151
"Nlk-ps1",3367
"Pkd1",46674
"Kcnma1",725060
"Defa34",935
"Rgs2",4823
"Lmna",29809
"Gm5996",717
"Sgms1",266987
"Gm45022",2724
"Gm11933",374
"Gm18135",532
"Psap",24970
"Gm9652",162
"Gm43975",480
"Gm5142",20246
"A630023P12Rik",11057
"Gm6598",2614
"Gm4736",3086
"Gm17851",1401
"Gm19683",6648
"Gm44961",195
"A830029E22Rik",3136
"Gm47893",265
"Gm44674",1128
"Rpl21-ps14",482
"Zscan4e",4304
"Mcmbp",44054
"Rpl34-ps2",353
"1700092E19Rik",29256
"Gm2274",7612
"Gm26831",1379
"Gm43976",234
"Rasl12",16347
"Gm37817",433
"Gm43978",450
"Cchcr1",13915
"Plac9b",15075
"5033430I15Rik",1255
"Gm9989",6455
"Prpmp5",3167
"Casp8ap2",37814
"Ago1",33571
"Gm5478",4360
"Gm43979",474
"Gm12379",428
"Prb1",3726
"Gm13813",786
"Gm12380",543
"Slc51b",10241
"Gm12381",283816
"Gm44687",234
"Gm12382",921
"Duxbl2",11414
"1700025L06Rik",3602
"Gm8318",871
"Ctso",24124
"4921515E04Rik",291509
"Fmo1",37049
"Gm37076",2293
"Zfp583",15625
"1700021J08Rik",846
"Hectd3",9960
"Ccng2",8974
"Gm44673",995
"Gm43295",411
"Nupl2",19050
"Gm28484",311
"Gm28480",452
"Depp1",2185
"Gm20842",695
"Slc6a8",9352
"Tceanc2",44961
"Tsc2",36814
"Igkv4-56",515
"Gm47881",1072
"Gm42821",488
"Fubp1",26404
"Gm43759",1260
"Gm15948",2391
"Gm6583",2232
"Gm6517",510
"Gm45870",600
"Gm20636",3270
"Gm43281",2703
"Gm45596",433
"Gm11353",626
"Gm15949",550
"Gm21909",3803
"Hps4",35331
"Gm42713",944
"Gm43282",2156
"Oog4",13160
"Limch1",311331
"Cphx2",14611
"Epb41",151908
"C1qtnf3",27818
"Gm37426",2469
"Polr3g",37170
"Ano10",118549
"A630010A05Rik",71791
"Defa-ps9",780
"Gm19015",1188
"Dcaf17",43814
"Defa-ps1",841
"AY761184",1126
"Cphx3",153447
"Gm47883",125
"Gm7869",1321
"Ppip5k1",44835
"Gm17753",10453
"Tmem254b",3672
"Hdgfl1",1992
"Gm29601",13644
"AC164088.1",362
"4921520N01Rik",3334
"Bace2",86194
"B3galnt2",44634
"Ccr9",105891
"Rbm3",6905
"Gm20652",4604
"Tmco5b",11458
"7330404K18Rik",571
"Zfp266",26349
"Gm15071",1365
"Trpc5",306509
"Cfap70",58033
"Gm43520",163
"Gm49263",1589
"Foxa2",4092
"Mycbpap",20395
"Arhgef2",42086
"Gm44598",149
"Vmn1r95",923
"Ctag2",1370
"Trmt11",66524
"Gm6164",923
"Gm17120",1937
"Gm14669",249
"Gm17020",273
"Galnt9",77025
"Gm14670",336
"Gm7971",4276
"Gm10052",959
"Napepld",38495
"Gm14668",2127
"Gm17200",22950
"Gm14671",261
"Il18rap",36343
"Gm6348",2730
"Gm14674",341
"Slc6a20a",44115
"Gm3302",2693
"Gm43758",366
"4930447F04Rik",863
"Rhbdf1",12715
"Gm48189",1666
"AC167670.1",1197
"Gm28129",2279
"Gm7978",4384
"Btg2",3950
"Emilin2",59806
"Mageb16-ps1",1126
"Tppp2",2275
"Tspan3",33752
"Gm28127",2364
"Trpc5os",20485
"Rec114",91114
"Gm15719",634
"1600012H06Rik",16386
"Gm1833",750
"4930533P14Rik",50516
"Rnase13",1411
"Phykpl",19732
"Gm45598",6964
"Gm6912",1837
"Gm49076",3396
"Myod1",2625
"Vrk1",67198
"Khdc1a",2559
"AC154201.1",525
"Defa-ps10",170
"Gm43101",8362
"Defa24",977
"Psors1c2",1446
"Ube2j2",15773
"Gm20620",167
"Phf10",16264
"AC154836.1",1187
"Gm18123",821
"Gm43102",2323
"Cdsn",5052
"Trav13d-2",525
"Hmgb4",745
"Defa-ps11",825
"Zscan4f",4403
"Gm49544",2156
"Gm4498",920
"Gm7275",1185
"Gm44815",1632
"H1f0",2054
"Gm43100",5330
"Gm9613",195
"Gm18049",837
"Csmd2",579799
"AC170887.1",1158
"Defb1",18586
"Gm29124",451
"Kcnh8",376485
"Gm13592",1009
"Gm5890",2383
"Gm19590",2610
"2300002M23Rik",1502
"Gm13593",1191
"Gm16329",1111
"Gm18455",458
"Gm4501",550
"Fyco1",62399
"Gm43521",254
"Kcnc1",42207
"Egr1",5161
"Gm4133",923
"Ift43",79918
"Olfr376",6590
"Cenpi",54555
"Olfr999-ps1",948
"Gnb5",39588
"Gm18639",4074
"Mucl3",7943
"Gm16327",227
"Olfr1000",4866
"AC126254.3",2116
"Gm9604",432
"Gm27240",1519
"AC126254.2",378
"AC126254.1",419
"Ets1",121599
"Khdc1c",2514
"Rwdd2b",7166
"AC122481.2",309
"Gm14108",493
"Gm9573",8714
"AC122481.1",1962
"Gm29736",384
"Gm7839",672
"Gm46142",480
"Sstr4",1423
"Sirt4",6715
"Sfta2",49022
"Efhb",64432
"Gm45382",150
"Gm43542",378
"Etf1",29222
"Gm11820",20666
"Cidec",11126
"Gm11819",371
"Gm11826",437
"Gm13556",1984
"Gm11825",735
"Hnrnpab",6747
"Rsad1",9457
"Crb2",22854
"Tm9sf4",49163
"Sntn",12272
"AC165960.1",666
"Postn",29928
"Slco4c1",55901
"Gm43845",1819
"Rab5a",28446
"Rpl19-ps4",624
"Gm3637",1077
"Gm2709",1094
"Gm7207",7784
"Gm281",99860
"Gm47173",2323
"Gm4788",83620
"Gm47171",2793
"Thbd",3722
"Csmd2os",33444
"Gm28716",695
"5033426E14Rik",15326
"Pp2d1",31991
"Hmgb4os",1946
"Gm28717",314
"Gm14119",234
"Gm38140",2754
"Gm3404",2752
"Gm43928",408
"Gm8618",431
"Gm44291",2864
"AC165960.2",4865
"Osgep",18415
"Gm44283",3949
"Gm13674",822
"Mkl2",161048
"Dennd1a",488399
"Tbce",41689
"Gm26577",9280
"Slco6b1",91401
"Myb",36049
"Iyd",14637
"Gm6919",482
"Col20a1",31828
"Gm49333",34310
"Kat2b",105859
"Pla2g3",11066
"Thoc7",12840
"Gm19531",4536
"Gm29179",10670
"Gm48677",25770
"Gm26633",35270
"Krt6b",4264
"1810044D09Rik",768
"Gm15316",420
"Gm28718",3345
"Defb50",7757
"Gm31107",6902
"Panct2",36670
"Inpp5j",10446
"Lncbate1",31343
"Zfhx3",1018986
"Hmgcs2",30303
"Gm11354",421
"Kat2b-ps",2489
"Gm13042",2160
"Gm18118",1098
"Mettl8",91022
"Gm11355",305
"Mpp2",31500
"Gm6750",267
"Gm10421",7121
"Slc38a11",47604
"Prl",7635
"Gm17807",297
"Ptprn2",791129
"Zfp532",109213
"Gm43189",3068
"Mblac2",41934
"Gm48113",1038
"Gm39244",10284
"Jagn1",5660
"Gm32817",4691
"Gm38318",1705
"Gm38042",5207
"Gm15738",114381
"Gm44443",5632
"Gm20686",3610
"Frrs1",48713
"CT025584.1",36427
"Gm47888",89531
"Gm29162",3238
"Gm38180",2121
"Cd93",6923
"Gm7204",596
"Gm28865",3720
"Gm16533",227
"Gm16315",1216
"Gm3409",2780
"CT010584.1",960
"Tdo2",19112
"Gm14057",481
"A730017L22Rik",33337
"Pip5k1c",27010
"Zfp846",24118
"Gm28066",471
"Gm18856",6850
"Gm14048",1267
"Gm44629",1839
"Gm43224",1724
"Cts7-ps",3782
"Tlr13",17289
"4930402H24Rik",200206
"Gm12742",795
"Olfr461",12879
"Trav14d-2",601
"Gm3415",2779
"Josd2",3682
"Gm12740",307
"Gm15700",16900
"Trav15d-2-dv6d-2",618
"AC126942.1",24350
"AC126942.2",8603
"Gm45311",1329
"Gm21777",695
"Amacr",14870
"Gm45310",274
"Gm47825",230
"Nyap2",264814
"Sergef",196653
"Gm28866",3344
"Ppy",1389
"Rpl37a",2523
"Coa7",13404
"Chchd4",11374
"Gm5441",102501
"Ermard",48836
"Gm48119",2624
"Gm15027",137
"Gm8704",434
"Gm37643",1259
"Gm11100",31114
"Ctsm-ps2",7921
"Gm11936",159
"Vmn1r-ps79",962
"9230112E08Rik",3351
"Gm19290",310
"Igkv15-103",485
"CT030161.1",123
"Gpr119",6499
"Gm8494",1232
"Dcaf5",100753
"Khdc1b",2817
"Gm43241",596
"Noc4l",4999
"Gm49288",284
"Gm49417",49963
"Gm42608",2017
"Atxn7",145862
"Dclk1",296704
"Gm5728",917
"Gm14536",137
"Ecpas",113838
"Sorbs3",31521
"Pttg1ip",17012
"Selenbp1",11702
"Gm6773",877
"Gm48813",701
"Gm45550",945
"Gm48481",514
"Vmn1r100",923
"Gm45551",1359
"Gm16427",58371
"Gm13046",500
"Gm4257",512
"Rpl3-ps1",1209
"Gm5739",1702
"Prss33",2709
"Gm30025",727
"Gm8321",979
"Rbmx2",15719
"Gm26854",30851
"Ube4bos3",1258
"Gm3508",791
"Ube4b",98333
"Gm49428",1632
"Gm14856",612
"Krt6a",4397
"AC107664.1",150
"Gm4707",1591
"Rtl4",433504
"Slc10a2",22132
"Sec61b",8584
"Rab3il1",36711
"Lrrc66",25884
"Rbm3os",2535
"Olfr1001-ps1",944
"Gm37639",2784
"Gm8216",600
"Gm38220",1446
"Smchd1",130854
"Usp1",11733
"Gm29456",21487
"Gm38343",100141
"Gm5605",1304
"Gm13041",2660
"Pgk1",16599
"Gm35801",8474
"Smt3h1-ps",279
"Vwa5b2",15906
"Gm15715",282
"Fbxo18",35009
"Gm44693",4006
"Galr3",1673
"Gm37435",3946
"Elac1",19441
"Dnajc2",27984
"Gm13043",6488
"Slc9a4",50644
"Gm29455",56381
"Gm28128",527
"Cemip",153645
"Gm17259",4976
"Gcat",7479
"Cetn3",14078
"Inhbb",6783
"Gm21853",24385
"Gm28132",446
"1700031P21Rik",2341
"Gm3417",14548
"Acan",61616
"Gm28130",3235
"Kcnj9",8817
"Spin2c",2018
"Gm12434",1805
"Gm16250",255
"Gm14887",1056
"Gm29431",543
"Gm35239",21142
"5330429C05Rik",1244
"9030025P20Rik",13104
"F9",31295
"Gm28131",3232
"Gm20483",8539
"Gm6426",853
"Vars2",11958
"Vmn1r101",923
"Gm36937",667
"Pcsk9",22000
"4930526F13Rik",3493
"Runx1t1",150213
"Gm10670",965
"Gm29317",695
"Gm29316",527
"Vmn1r103",917
"Gm29454",392
"Sbds",9799
"Gm29315",2360
"Ralb",34489
"Vmn1r104",923
"Gm5436",642
"Defb2",3556
"Gm17811",386
"Nr4a3",41294
"Olfr377-ps1",4133
"Gm595",36247
"Gm14978",2305
"Yy1",27175
"Map1a",21232
"Gm13063",783
"Tmem72",37850
"Vmn2r-ps73",2224
"Gm3435",12273
"Nefl",5232
"Olfr1112",4969
"Gm37151",5006
"Samt1",11050
"Ppp3cc",71606
"Vmn2r-ps74",916
"Rhpn2",58119
"Gm43799",578
"Gm1840",1431
"Fbxw10",30396
"Sgcb",15041
"Igfbp2",27971
"Olfr1",6604
"Gm5726",923
"4921511M17Rik",11047
"Tcte3",14336
"Gm19216",1212
"Cdk16",11926
"Nefm",42256
"Gm13057",6525
"Gm2734",742
"Glipr2",21717
"AC133505.1",1976
"Gm44843",1395
"Gm5637",1118
"Gm44842",3371
"Gm36231",24941
"Gm13612",389
"Gm14891",595
"Gm10057",11053
"Mrgprc4-ps",963
"Gm13040",6517
"Gm3448",45750
"Gm44844",335
"1110008E08Rik",722
"Gm15143",2826
"BC080695",22098
"Gm44909",164
"Mro",21948
"Defb10",3110
"AC133505.2",5846
"Gm15947",5488
"Mrgpra14",912
"Gm18983",2728
"Prss41",7387
"Slc24a2",247353
"Gm18624",657
"Gm45949",8168
"Gm4141",920
"Defb9",3708
"Rtn4rl1",73986
"Prdx6b",2884
"Gm14120",9890
"Gm5788",434
"Gm43012",936
"Gm36940",2035
"Gm18625",270
"Gm29322",1466
"Peak1os",9890
"Gm10113",15618
"Gm12929",369
"Klhl8",49286
"Nxt1",3426
"Peak1",216941
"Faap24",4684
"Tm9sf1",7841
"Ube4bos2",444
"Dppa4",10504
"Ube4bos1",17392
"Chit1",40298
"Igkv15-102",286
"Ywhaz",26159
"Camk2b",96718
"Trim16",30577
"Gm15573",539
"Gm15593",1007
"Cep104",33538
"Jazf1",299834
"Rpa1",50158
